location_name,datetime_local,date,temp_meteostat_hourly,humidity_meteostat_hourly,precipitation_meteostat_hourly,wind_speed_meteostat_hourly,pressure_meteostat_hourly,cloud_cover_meteostat_hourly
Dubai Motor City,2025-01-24 10:00:00,2025-01-24,21.0,34,0.0,18.0,1020.7,1
Dubai Motor City,2025-01-24 11:00:00,2025-01-24,23.0,30,0.0,18.0,1020.0,1
Dubai Motor City,2025-01-24 12:00:00,2025-01-24,25.0,21,0.0,16.1,1019.3,0
Dubai Motor City,2025-01-24 13:00:00,2025-01-24,25.3,17,0.0,6.4,1017.9,0
Dubai Motor City,2025-01-24 14:00:00,2025-01-24,26.0,16,0.0,10.7,1016.3,0
Dubai Motor City,2025-01-24 15:00:00,2025-01-24,26.3,16,0.0,14.4,1016.0,0
Dubai Motor City,2025-01-24 16:00:00,2025-01-24,24.9,27,0.0,13.0,1015.8,0
Dubai Motor City,2025-01-24 17:00:00,2025-01-24,23.7,35,0.0,18.0,1016.0,0
Dubai Motor City,2025-01-24 18:00:00,2025-01-24,22.7,36,0.0,14.8,1016.3,0
Dubai Motor City,2025-01-24 19:00:00,2025-01-24,22.2,42,0.0,10.7,1017.4,0
Dubai Motor City,2025-01-24 20:00:00,2025-01-24,21.5,42,0.0,11.2,1018.0,0
Dubai Motor City,2025-01-24 21:00:00,2025-01-24,21.0,39,0.0,15.3,1018.0,0
Dubai Motor City,2025-01-24 22:00:00,2025-01-24,19.7,39,0.0,9.4,1018.2,0
Dubai Motor City,2025-01-24 23:00:00,2025-01-24,18.5,44,0.0,10.3,1018.0,0
Dubai Motor City,2025-01-25 00:00:00,2025-01-25,18.2,42,0.0,6.4,1018.0,0
Dubai Motor City,2025-01-25 01:00:00,2025-01-25,17.7,43,0.0,6.6,1018.1,0
Dubai Motor City,2025-01-25 02:00:00,2025-01-25,17.0,45,0.0,8.4,1017.3,0
Dubai Motor City,2025-01-25 03:00:00,2025-01-25,15.5,49,0.0,7.9,1017.3,0
Dubai Motor City,2025-01-25 04:00:00,2025-01-25,14.8,52,0.0,7.0,1017.2,0
Dubai Motor City,2025-01-25 05:00:00,2025-01-25,14.7,55,0.0,6.6,1017.0,0
Dubai Motor City,2025-01-25 06:00:00,2025-01-25,14.2,53,0.0,8.9,1017.0,0
Dubai Motor City,2025-01-25 07:00:00,2025-01-25,13.9,54,0.0,3.1,1018.3,1
Dubai Motor City,2025-01-25 08:00:00,2025-01-25,15.5,49,0.0,5.4,1019.0,0
Dubai Motor City,2025-01-25 09:00:00,2025-01-25,17.7,43,0.0,5.4,1019.3,0
Dubai Motor City,2025-01-25 10:00:00,2025-01-25,20.0,36,0.0,4.9,1020.3,1
Dubai Motor City,2025-01-25 11:00:00,2025-01-25,22.0,34,0.0,6.4,1019.3,0
Dubai Motor City,2025-01-25 12:00:00,2025-01-25,23.3,29,0.0,5.4,1018.3,0
Dubai Motor City,2025-01-25 13:00:00,2025-01-25,23.8,31,0.0,12.1,1017.6,0
Dubai Motor City,2025-01-25 14:00:00,2025-01-25,24.0,29,0.0,10.6,1016.3,0
Dubai Motor City,2025-01-25 15:00:00,2025-01-25,24.0,32,0.0,16.6,1015.3,0
Dubai Motor City,2025-01-25 16:00:00,2025-01-25,23.7,33,0.0,14.8,1015.6,0
Dubai Motor City,2025-01-25 17:00:00,2025-01-25,23.0,37,0.0,16.6,1015.3,0
Dubai Motor City,2025-01-25 18:00:00,2025-01-25,22.7,42,0.0,16.6,1016.0,0
Dubai Motor City,2025-01-25 19:00:00,2025-01-25,22.0,48,0.0,9.7,1017.1,0
Dubai Motor City,2025-01-25 20:00:00,2025-01-25,21.5,51,0.0,8.4,1017.3,0
Dubai Motor City,2025-01-25 21:00:00,2025-01-25,21.0,51,0.0,3.6,1018.0,0
Dubai Motor City,2025-01-25 22:00:00,2025-01-25,20.6,54,0.0,4.5,1018.2,0
Dubai Motor City,2025-01-25 23:00:00,2025-01-25,20.0,58,0.0,6.1,1018.0,0
Dubai Motor City,2025-01-26 00:00:00,2025-01-26,19.5,59,0.0,4.9,1017.3,0
Dubai Motor City,2025-01-26 01:00:00,2025-01-26,18.2,61,0.0,4.5,1017.6,0
Dubai Motor City,2025-01-26 02:00:00,2025-01-26,17.5,65,0.0,4.1,1017.3,1
Dubai Motor City,2025-01-26 03:00:00,2025-01-26,17.5,63,0.0,8.9,1016.3,1
Dubai Motor City,2025-01-26 04:00:00,2025-01-26,16.8,64,0.0,9.7,1016.9,1
Dubai Motor City,2025-01-26 05:00:00,2025-01-26,15.7,66,0.0,6.0,1016.3,1
Dubai Motor City,2025-01-26 06:00:00,2025-01-26,15.0,69,0.0,7.6,1017.3,1
Dubai Motor City,2025-01-26 07:00:00,2025-01-26,14.7,69,0.0,3.6,1018.4,1
Dubai Motor City,2025-01-26 08:00:00,2025-01-26,16.5,67,0.0,5.4,1018.3,1
Dubai Motor City,2025-01-26 09:00:00,2025-01-26,18.7,57,0.0,7.0,1019.0,0
Dubai Motor City,2025-01-26 10:00:00,2025-01-26,21.6,52,0.0,7.0,1019.6,0
Dubai Motor City,2025-01-26 11:00:00,2025-01-26,24.0,44,0.0,13.0,1019.0,0
Dubai Motor City,2025-01-26 12:00:00,2025-01-26,25.0,33,0.0,7.0,1018.0,0
Dubai Motor City,2025-01-26 13:00:00,2025-01-26,24.3,45,0.0,17.9,1017.0,0
Dubai Motor City,2025-01-26 14:00:00,2025-01-26,25.0,43,0.0,17.1,1015.3,0
Dubai Motor City,2025-01-26 15:00:00,2025-01-26,24.7,42,0.0,18.4,1015.0,0
Dubai Motor City,2025-01-26 16:00:00,2025-01-26,24.2,38,0.0,16.6,1014.8,0
Dubai Motor City,2025-01-26 17:00:00,2025-01-26,23.0,46,0.0,17.9,1015.0,0
Dubai Motor City,2025-01-26 18:00:00,2025-01-26,22.7,47,0.0,15.2,1015.0,0
Dubai Motor City,2025-01-26 19:00:00,2025-01-26,21.9,50,0.0,10.3,1015.7,0
Dubai Motor City,2025-01-26 20:00:00,2025-01-26,21.5,53,0.0,8.4,1016.3,0
Dubai Motor City,2025-01-26 21:00:00,2025-01-26,21.2,54,0.0,5.4,1016.3,0
Dubai Motor City,2025-01-26 22:00:00,2025-01-26,20.0,53,0.0,6.6,1017.2,0
Dubai Motor City,2025-01-26 23:00:00,2025-01-26,19.7,58,0.0,6.1,1017.0,0
Dubai Motor City,2025-01-27 00:00:00,2025-01-27,18.5,62,0.0,9.4,1016.3,0
Dubai Motor City,2025-01-27 01:00:00,2025-01-27,18.1,64,0.0,9.3,1016.4,1
Dubai Motor City,2025-01-27 02:00:00,2025-01-27,17.5,63,0.0,4.6,1016.0,0
Dubai Motor City,2025-01-27 03:00:00,2025-01-27,17.2,64,0.0,8.4,1015.3,1
Dubai Motor City,2025-01-27 04:00:00,2025-01-27,16.1,66,0.0,6.4,1015.5,1
Dubai Motor City,2025-01-27 05:00:00,2025-01-27,15.5,68,0.0,7.0,1015.0,2
Dubai Motor City,2025-01-27 06:00:00,2025-01-27,14.7,72,0.0,7.6,1015.0,2
Dubai Motor City,2025-01-27 07:00:00,2025-01-27,15.5,70,0.0,6.0,1016.5,2
Dubai Motor City,2025-01-27 08:00:00,2025-01-27,16.5,66,0.0,5.4,1016.3,0
Dubai Motor City,2025-01-27 09:00:00,2025-01-27,18.5,62,0.0,8.1,1017.0,1
Dubai Motor City,2025-01-27 10:00:00,2025-01-27,21.4,55,0.0,6.6,1017.3,1
Dubai Motor City,2025-01-27 11:00:00,2025-01-27,23.3,57,0.0,6.1,1016.3,1
Dubai Motor City,2025-01-27 12:00:00,2025-01-27,25.0,40,0.0,6.6,1016.0,1
Dubai Motor City,2025-01-27 13:00:00,2025-01-27,26.2,29,0.0,11.7,1015.1,1
Dubai Motor City,2025-01-27 14:00:00,2025-01-27,26.0,40,0.0,14.3,1014.0,0
Dubai Motor City,2025-01-27 15:00:00,2025-01-27,26.0,38,0.0,8.9,1013.0,0
Dubai Motor City,2025-01-27 16:00:00,2025-01-27,25.1,49,0.0,20.0,1013.0,3
Dubai Motor City,2025-01-27 17:00:00,2025-01-27,24.0,55,0.0,13.5,1013.0,1
Dubai Motor City,2025-01-27 18:00:00,2025-01-27,23.0,67,0.0,18.4,1013.3,1
Dubai Motor City,2025-01-27 19:00:00,2025-01-27,22.7,71,0.0,14.8,1014.1,4
Dubai Motor City,2025-01-27 20:00:00,2025-01-27,23.0,69,0.0,9.4,1014.3,4
Dubai Motor City,2025-01-27 21:00:00,2025-01-27,22.7,70,0.0,7.0,1014.3,3
Dubai Motor City,2025-01-27 22:00:00,2025-01-27,22.8,70,0.0,9.4,1014.8,4
Dubai Motor City,2025-01-27 23:00:00,2025-01-27,22.0,73,0.0,8.9,1014.3,3
Dubai Motor City,2025-01-28 00:00:00,2025-01-28,21.7,77,0.0,7.6,1014.0,0
Dubai Motor City,2025-01-28 01:00:00,2025-01-28,21.2,78,0.0,6.6,1014.4,3
Dubai Motor City,2025-01-28 02:00:00,2025-01-28,21.0,81,0.0,11.6,1014.0,1
Dubai Motor City,2025-01-28 03:00:00,2025-01-28,19.2,79,0.0,7.6,1013.3,2
Dubai Motor City,2025-01-28 04:00:00,2025-01-28,18.9,84,0.0,7.0,1014.2,4
Dubai Motor City,2025-01-28 05:00:00,2025-01-28,18.7,84,0.0,6.0,1014.0,4
Dubai Motor City,2025-01-28 06:00:00,2025-01-28,18.7,86,0.0,8.9,1014.3,4
Dubai Motor City,2025-01-28 07:00:00,2025-01-28,18.1,88,0.0,8.9,1015.5,4
Dubai Motor City,2025-01-28 08:00:00,2025-01-28,18.7,84,0.0,10.3,1015.3,0
Dubai Motor City,2025-01-28 09:00:00,2025-01-28,20.0,79,0.0,8.9,1016.0,3
Dubai Motor City,2025-01-28 10:00:00,2025-01-28,21.5,76,0.0,10.8,1017.2,1
Dubai Motor City,2025-01-28 11:00:00,2025-01-28,24.0,60,0.0,20.0,1016.3,3
Dubai Motor City,2025-01-28 12:00:00,2025-01-28,24.0,60,0.0,21.0,1016.0,3
Dubai Motor City,2025-01-28 13:00:00,2025-01-28,24.3,54,0.0,30.2,1015.6,3
Dubai Motor City,2025-01-28 14:00:00,2025-01-28,25.0,45,0.0,25.4,1014.3,0
Dubai Motor City,2025-01-28 15:00:00,2025-01-28,25.0,44,0.0,21.3,1014.0,1
Dubai Motor City,2025-01-28 16:00:00,2025-01-28,24.3,52,0.0,25.4,1014.1,1
Dubai Motor City,2025-01-28 17:00:00,2025-01-28,24.0,56,0.0,26.4,1014.0,1
Dubai Motor City,2025-01-28 18:00:00,2025-01-28,23.0,56,0.0,24.1,1014.3,1
Dubai Motor City,2025-01-28 19:00:00,2025-01-28,22.6,55,0.0,24.0,1015.3,1
Dubai Motor City,2025-01-28 20:00:00,2025-01-28,22.7,54,0.0,19.5,1016.0,1
Dubai Motor City,2025-01-28 21:00:00,2025-01-28,22.7,54,0.0,21.8,1016.0,1
Dubai Motor City,2025-01-28 22:00:00,2025-01-28,22.5,54,0.0,18.6,1016.7,1
Dubai Motor City,2025-01-28 23:00:00,2025-01-28,22.0,56,0.0,15.3,1016.3,1
Dubai Motor City,2025-01-29 00:00:00,2025-01-29,21.7,53,0.0,14.8,1016.3,1
Dubai Motor City,2025-01-29 01:00:00,2025-01-29,21.6,58,0.0,17.7,1016.7,1
Dubai Motor City,2025-01-29 02:00:00,2025-01-29,21.5,61,0.0,18.6,1016.3,0
Dubai Motor City,2025-01-29 03:00:00,2025-01-29,21.7,64,0.0,16.6,1016.0,1
Dubai Motor City,2025-01-29 04:00:00,2025-01-29,21.3,66,0.0,14.8,1016.5,1
Dubai Motor City,2025-01-29 05:00:00,2025-01-29,20.0,66,0.0,14.8,1016.3,2
Dubai Motor City,2025-01-29 06:00:00,2025-01-29,18.2,70,0.0,10.3,1016.3,2
Dubai Motor City,2025-01-29 07:00:00,2025-01-29,16.9,75,0.0,7.3,1017.6,2
Dubai Motor City,2025-01-29 08:00:00,2025-01-29,16.7,73,0.0,11.6,1018.0,1
Dubai Motor City,2025-01-29 09:00:00,2025-01-29,18.0,73,0.0,12.1,1019.0,2
Dubai Motor City,2025-01-29 10:00:00,2025-01-29,20.9,61,0.0,9.0,1019.8,2
Dubai Motor City,2025-01-29 11:00:00,2025-01-29,23.0,50,0.0,16.6,1019.3,2
Dubai Motor City,2025-01-29 12:00:00,2025-01-29,23.0,49,0.0,17.1,1019.0,2
Dubai Motor City,2025-01-29 13:00:00,2025-01-29,23.6,46,0.0,20.0,1018.4,2
Dubai Motor City,2025-01-29 14:00:00,2025-01-29,23.0,49,0.0,21.0,1017.3,0
Dubai Motor City,2025-01-29 15:00:00,2025-01-29,23.7,43,0.0,22.3,1017.3,0
Dubai Motor City,2025-01-29 16:00:00,2025-01-29,23.4,49,0.0,20.5,1017.5,2
Dubai Motor City,2025-01-29 17:00:00,2025-01-29,23.0,47,0.0,21.3,1017.0,0
Dubai Motor City,2025-01-29 18:00:00,2025-01-29,22.0,52,0.0,15.3,1017.3,0
