location_id,location_name,timezone,country_code,sensor_id,sensor_name,parameter,parameter_source_name,units,period_label,date_local_start,date_local_end,date_utc_start,date_utc_end,value,summary_min,summary_max,summary_median,coverage_expected_count,coverage_observed_count,coverage_percent_complete,coverage_percent_coverage
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-08T00:00:00+04:00,2025-08-09T00:00:00+04:00,2025-08-07T20:00:00Z,2025-08-08T20:00:00Z,21.0,12.289416790008545,30.431444485982258,21.577000220616657,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-09T00:00:00+04:00,2025-08-10T00:00:00+04:00,2025-08-08T20:00:00Z,2025-08-09T20:00:00Z,22.9,15.878625075022379,30.2402499516805,22.879048665364582,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-10T00:00:00+04:00,2025-08-11T00:00:00+04:00,2025-08-09T20:00:00Z,2025-08-10T20:00:00Z,19.2,12.831566715240479,27.037833213806152,18.717125018437706,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-11T00:00:00+04:00,2025-08-12T00:00:00+04:00,2025-08-10T20:00:00Z,2025-08-11T20:00:00Z,16.8,11.470805565516153,24.428541660308838,14.959673682848614,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-12T00:00:00+04:00,2025-08-13T00:00:00+04:00,2025-08-11T20:00:00Z,2025-08-12T20:00:00Z,20.3,12.366375048955282,39.94195810953776,16.38373613357544,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-13T00:00:00+04:00,2025-08-14T00:00:00+04:00,2025-08-12T20:00:00Z,2025-08-13T20:00:00Z,36.7,26.355277856190998,52.16625086466471,37.94312445322673,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-14T00:00:00+04:00,2025-08-15T00:00:00+04:00,2025-08-13T20:00:00Z,2025-08-14T20:00:00Z,52.7,40.79074954986572,69.4966672261556,51.82211097081502,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-15T00:00:00+04:00,2025-08-16T00:00:00+04:00,2025-08-14T20:00:00Z,2025-08-15T20:00:00Z,39.8,24.16897201538086,60.93480555216471,38.34764544169108,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-16T00:00:00+04:00,2025-08-17T00:00:00+04:00,2025-08-15T20:00:00Z,2025-08-16T20:00:00Z,26.7,19.765000184377033,33.19862492879232,26.34329168001811,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-17T00:00:00+04:00,2025-08-18T00:00:00+04:00,2025-08-16T20:00:00Z,2025-08-17T20:00:00Z,19.8,13.540319363276163,27.10176372528076,20.138826529184975,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-18T00:00:00+04:00,2025-08-19T00:00:00+04:00,2025-08-17T20:00:00Z,2025-08-18T20:00:00Z,19.9,10.774347225824991,26.80131944020589,20.034180402755737,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-19T00:00:00+04:00,2025-08-20T00:00:00+04:00,2025-08-18T20:00:00Z,2025-08-19T20:00:00Z,24.8,12.49002774556478,44.159790992736816,26.11440269152323,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-20T00:00:00+04:00,2025-08-21T00:00:00+04:00,2025-08-19T20:00:00Z,2025-08-20T20:00:00Z,23.5,12.576888879140219,35.42108408610026,23.538123496373494,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-21T00:00:00+04:00,2025-08-22T00:00:00+04:00,2025-08-20T20:00:00Z,2025-08-21T20:00:00Z,17.9,11.759939367120916,26.414999961853027,16.546027660369873,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-22T00:00:00+04:00,2025-08-23T00:00:00+04:00,2025-08-21T20:00:00Z,2025-08-22T20:00:00Z,23.1,8.880694508552551,35.61875025431315,24.29743059476217,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-23T00:00:00+04:00,2025-08-24T00:00:00+04:00,2025-08-22T20:00:00Z,2025-08-23T20:00:00Z,34.8,22.3544446627299,41.88375027974447,36.35224326451619,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-24T00:00:00+04:00,2025-08-25T00:00:00+04:00,2025-08-23T20:00:00Z,2025-08-24T20:00:00Z,47.2,42.231014251708984,55.11242467706854,45.4376802444458,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-25T00:00:00+04:00,2025-08-26T00:00:00+04:00,2025-08-24T20:00:00Z,2025-08-25T20:00:00Z,48.4,39.8914581934611,61.4078057607015,47.53625710805257,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-26T00:00:00+04:00,2025-08-27T00:00:00+04:00,2025-08-25T20:00:00Z,2025-08-26T20:00:00Z,45.6,36.11699930826823,53.640055338541664,46.12997913360596,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-27T00:00:00+04:00,2025-08-28T00:00:00+04:00,2025-08-26T20:00:00Z,2025-08-27T20:00:00Z,37.9,31.74537531534831,46.71330579121908,39.007638931274414,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-28T00:00:00+04:00,2025-08-29T00:00:00+04:00,2025-08-27T20:00:00Z,2025-08-28T20:00:00Z,31.8,21.8614444732666,41.888878562233664,32.37232653299968,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-29T00:00:00+04:00,2025-08-30T00:00:00+04:00,2025-08-28T20:00:00Z,2025-08-29T20:00:00Z,28.2,20.084277788798016,34.44690227508545,28.736173709233604,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-30T00:00:00+04:00,2025-08-31T00:00:00+04:00,2025-08-29T20:00:00Z,2025-08-30T20:00:00Z,41.5,13.751124858856201,60.727861404418945,40.25559711456299,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-08-31T00:00:00+04:00,2025-09-01T00:00:00+04:00,2025-08-30T20:00:00Z,2025-08-31T20:00:00Z,33.4,12.132611195246378,63.53147188822428,27.359833478927612,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-01T00:00:00+04:00,2025-09-02T00:00:00+04:00,2025-08-31T20:00:00Z,2025-09-01T20:00:00Z,41.3,20.059624989827473,76.90177790323894,31.91244427363078,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-02T00:00:00+04:00,2025-09-03T00:00:00+04:00,2025-09-01T20:00:00Z,2025-09-02T20:00:00Z,56.1,29.268791834513348,91.47205607096355,48.1786109606425,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-03T00:00:00+04:00,2025-09-04T00:00:00+04:00,2025-09-02T20:00:00Z,2025-09-03T20:00:00Z,30.7,17.74958324432373,42.95705509185791,32.15389585494995,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-04T00:00:00+04:00,2025-09-05T00:00:00+04:00,2025-09-03T20:00:00Z,2025-09-04T20:00:00Z,20.9,17.397735913594563,29.19261105855306,20.19547907511393,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-05T00:00:00+04:00,2025-09-06T00:00:00+04:00,2025-09-04T20:00:00Z,2025-09-05T20:00:00Z,19.5,16.273680686950684,22.804611206054688,19.56755558649699,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-06T00:00:00+04:00,2025-09-07T00:00:00+04:00,2025-09-05T20:00:00Z,2025-09-06T20:00:00Z,23.1,16.651277939478557,34.36229165395101,21.15875005722046,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-07T00:00:00+04:00,2025-09-08T00:00:00+04:00,2025-09-06T20:00:00Z,2025-09-07T20:00:00Z,37.3,30.501930395762127,54.03934701283773,35.109924157460526,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-08T00:00:00+04:00,2025-09-09T00:00:00+04:00,2025-09-07T20:00:00Z,2025-09-08T20:00:00Z,51.3,36.423708279927574,68.70399983723958,45.61050001780192,24,19,79.0,79.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-09T00:00:00+04:00,2025-09-10T00:00:00+04:00,2025-09-08T20:00:00Z,2025-09-09T20:00:00Z,44.0,32.39591693878174,50.35236136118571,45.53152132034302,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-10T00:00:00+04:00,2025-09-11T00:00:00+04:00,2025-09-09T20:00:00Z,2025-09-10T20:00:00Z,27.7,21.470138867696125,33.60245831807455,28.044902801513672,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-11T00:00:00+04:00,2025-09-12T00:00:00+04:00,2025-09-10T20:00:00Z,2025-09-11T20:00:00Z,25.3,12.068291505177816,35.00606918334961,28.577486117680866,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-12T00:00:00+04:00,2025-09-13T00:00:00+04:00,2025-09-11T20:00:00Z,2025-09-12T20:00:00Z,16.5,8.083333333333334,25.54111083348592,17.19534461787253,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-13T00:00:00+04:00,2025-09-14T00:00:00+04:00,2025-09-12T20:00:00Z,2025-09-13T20:00:00Z,16.9,11.427985986073812,24.944875240325928,15.975930452346802,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-14T00:00:00+04:00,2025-09-15T00:00:00+04:00,2025-09-13T20:00:00Z,2025-09-14T20:00:00Z,11.2,7.208500027656555,17.107515161687676,11.642104228337605,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-15T00:00:00+04:00,2025-09-16T00:00:00+04:00,2025-09-14T20:00:00Z,2025-09-15T20:00:00Z,10.5,7.512083292007446,15.048208316167196,9.95093059539795,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-16T00:00:00+04:00,2025-09-17T00:00:00+04:00,2025-09-15T20:00:00Z,2025-09-16T20:00:00Z,28.7,11.009541670481363,79.5723336537679,19.37777066230774,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-17T00:00:00+04:00,2025-09-18T00:00:00+04:00,2025-09-16T20:00:00Z,2025-09-17T20:00:00Z,51.8,41.42009766896566,84.1061954498291,49.975464820861816,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-18T00:00:00+04:00,2025-09-19T00:00:00+04:00,2025-09-17T20:00:00Z,2025-09-18T20:00:00Z,52.1,28.202576117082074,72.94847234090169,50.37799310684204,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-19T00:00:00+04:00,2025-09-20T00:00:00+04:00,2025-09-18T20:00:00Z,2025-09-19T20:00:00Z,62.1,48.02569421132406,71.95405578613281,63.36823606491089,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-20T00:00:00+04:00,2025-09-21T00:00:00+04:00,2025-09-19T20:00:00Z,2025-09-20T20:00:00Z,46.3,30.996180375417072,62.7347780863444,46.369666417439774,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-21T00:00:00+04:00,2025-09-22T00:00:00+04:00,2025-09-20T20:00:00Z,2025-09-21T20:00:00Z,27.8,17.791749954223633,35.26626427968343,29.543583393096924,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-22T00:00:00+04:00,2025-09-23T00:00:00+04:00,2025-09-21T20:00:00Z,2025-09-22T20:00:00Z,33.7,16.543458302815754,46.030042012532554,34.38933340708415,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-23T00:00:00+04:00,2025-09-24T00:00:00+04:00,2025-09-22T20:00:00Z,2025-09-23T20:00:00Z,67.8,45.9758882522583,98.1207784016927,65.20247888565063,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-24T00:00:00+04:00,2025-09-25T00:00:00+04:00,2025-09-23T20:00:00Z,2025-09-24T20:00:00Z,38.9,9.63736112912496,96.55370648701985,16.151354233423866,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-25T00:00:00+04:00,2025-09-26T00:00:00+04:00,2025-09-24T20:00:00Z,2025-09-25T20:00:00Z,21.7,12.38272221883138,38.2824720594618,24.092020833492285,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-26T00:00:00+04:00,2025-09-27T00:00:00+04:00,2025-09-25T20:00:00Z,2025-09-26T20:00:00Z,36.5,28.462277783287902,43.12297231886122,36.479691838736485,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-27T00:00:00+04:00,2025-09-28T00:00:00+04:00,2025-09-26T20:00:00Z,2025-09-27T20:00:00Z,34.2,22.93340275817447,39.82338888380262,34.7582221561008,24,22,92.0,92.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-28T00:00:00+04:00,2025-09-29T00:00:00+04:00,2025-09-27T20:00:00Z,2025-09-28T20:00:00Z,40.5,26.017263870769074,87.46031949785021,36.11159720950656,24,21,88.0,88.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-29T00:00:00+04:00,2025-09-30T00:00:00+04:00,2025-09-28T20:00:00Z,2025-09-29T20:00:00Z,49.3,38.21093040042453,72.00816663106282,47.63893065982395,24,23,96.0,96.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-09-30T00:00:00+04:00,2025-10-01T00:00:00+04:00,2025-09-29T20:00:00Z,2025-09-30T20:00:00Z,39.8,16.28127776251899,47.81931825117631,44.54776371849908,24,23,96.0,96.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-01T00:00:00+04:00,2025-10-02T00:00:00+04:00,2025-09-30T20:00:00Z,2025-10-01T20:00:00Z,49.5,33.56699981689453,70.86559080644088,49.522598025293064,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-02T00:00:00+04:00,2025-10-03T00:00:00+04:00,2025-10-01T20:00:00Z,2025-10-02T20:00:00Z,39.1,33.97238881058163,46.59074999491373,38.591812124155986,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-03T00:00:00+04:00,2025-10-04T00:00:00+04:00,2025-10-02T20:00:00Z,2025-10-03T20:00:00Z,40.7,29.068958338101705,52.20152770148383,40.59850712882148,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-04T00:00:00+04:00,2025-10-05T00:00:00+04:00,2025-10-03T20:00:00Z,2025-10-04T20:00:00Z,39.4,30.342347221904333,47.4921949174669,40.13194457160102,24,23,96.0,96.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-05T00:00:00+04:00,2025-10-06T00:00:00+04:00,2025-10-04T20:00:00Z,2025-10-05T20:00:00Z,41.9,33.12327279177579,47.571333440144855,42.92702080408732,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-06T00:00:00+04:00,2025-10-07T00:00:00+04:00,2025-10-05T20:00:00Z,2025-10-06T20:00:00Z,46.6,28.922069390614826,65.22815282609729,47.066341389550104,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-07T00:00:00+04:00,2025-10-08T00:00:00+04:00,2025-10-06T20:00:00Z,2025-10-07T20:00:00Z,39.0,22.18560608950528,49.252106290875055,43.97609725528294,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-08T00:00:00+04:00,2025-10-09T00:00:00+04:00,2025-10-07T20:00:00Z,2025-10-08T20:00:00Z,45.8,19.278624998198616,81.44552819993761,46.02656947241889,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-09T00:00:00+04:00,2025-10-10T00:00:00+04:00,2025-10-08T20:00:00Z,2025-10-09T20:00:00Z,30.9,13.076515168854684,59.700291887919114,29.2859627500929,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-10T00:00:00+04:00,2025-10-11T00:00:00+04:00,2025-10-09T20:00:00Z,2025-10-10T20:00:00Z,37.9,13.103694438934326,85.67415324317084,33.5387568447325,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-11T00:00:00+04:00,2025-10-12T00:00:00+04:00,2025-10-10T20:00:00Z,2025-10-11T20:00:00Z,59.9,43.46952811347114,77.45619472927517,57.26458282470703,24,23,96.0,96.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-12T00:00:00+04:00,2025-10-13T00:00:00+04:00,2025-10-11T20:00:00Z,2025-10-12T20:00:00Z,36.4,11.017902774280971,74.49273603227404,26.987180440955694,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-13T00:00:00+04:00,2025-10-14T00:00:00+04:00,2025-10-12T20:00:00Z,2025-10-13T20:00:00Z,23.7,17.315458321571352,33.12315294212765,21.543333331743874,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-14T00:00:00+04:00,2025-10-15T00:00:00+04:00,2025-10-13T20:00:00Z,2025-10-14T20:00:00Z,38.4,23.88019445737203,60.30668031904432,39.330062580108645,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-15T00:00:00+04:00,2025-10-16T00:00:00+04:00,2025-10-14T20:00:00Z,2025-10-15T20:00:00Z,54.3,49.835360887315545,66.64062506357828,53.64863893720838,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-16T00:00:00+04:00,2025-10-17T00:00:00+04:00,2025-10-15T20:00:00Z,2025-10-16T20:00:00Z,39.8,18.343000004026624,76.47813945346408,32.897902794679,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-17T00:00:00+04:00,2025-10-18T00:00:00+04:00,2025-10-16T20:00:00Z,2025-10-17T20:00:00Z,24.0,17.567930547396344,35.76041628519694,24.36609723303053,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-18T00:00:00+04:00,2025-10-19T00:00:00+04:00,2025-10-17T20:00:00Z,2025-10-18T20:00:00Z,29.4,18.8742638932334,45.698958015441896,29.514416601922775,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-19T00:00:00+04:00,2025-10-20T00:00:00+04:00,2025-10-18T20:00:00Z,2025-10-19T20:00:00Z,42.0,30.433791640069746,70.25549977620442,40.14416669209798,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-20T00:00:00+04:00,2025-10-21T00:00:00+04:00,2025-10-19T20:00:00Z,2025-10-20T20:00:00Z,45.8,33.29780524571736,73.18638911777072,40.89283332824707,24,21,88.0,88.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-21T00:00:00+04:00,2025-10-22T00:00:00+04:00,2025-10-20T20:00:00Z,2025-10-21T20:00:00Z,42.1,24.575249989827473,50.64670810699463,45.87222209506565,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-22T00:00:00+04:00,2025-10-23T00:00:00+04:00,2025-10-21T20:00:00Z,2025-10-22T20:00:00Z,44.7,32.90862492720286,60.73342433120265,41.45806033972538,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-23T00:00:00+04:00,2025-10-24T00:00:00+04:00,2025-10-22T20:00:00Z,2025-10-23T20:00:00Z,46.8,39.66786070929633,52.088333511352545,46.43298598395453,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-24T00:00:00+04:00,2025-10-25T00:00:00+04:00,2025-10-23T20:00:00Z,2025-10-24T20:00:00Z,48.3,32.549346990055504,70.68902744717069,46.74215276506212,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-25T00:00:00+04:00,2025-10-26T00:00:00+04:00,2025-10-24T20:00:00Z,2025-10-25T20:00:00Z,50.6,43.803708330790194,58.242805311414934,50.42849304411146,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-26T00:00:00+04:00,2025-10-27T00:00:00+04:00,2025-10-25T20:00:00Z,2025-10-26T20:00:00Z,53.9,45.066541608174646,69.5752776251899,52.25472255282932,24,23,96.0,96.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-27T00:00:00+04:00,2025-10-28T00:00:00+04:00,2025-10-26T20:00:00Z,2025-10-27T20:00:00Z,57.8,50.237152968512646,64.72006922827826,58.18373658921983,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-28T00:00:00+04:00,2025-10-29T00:00:00+04:00,2025-10-27T20:00:00Z,2025-10-28T20:00:00Z,62.9,48.96072218153211,73.12905523512099,63.75729854371812,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-29T00:00:00+04:00,2025-10-30T00:00:00+04:00,2025-10-28T20:00:00Z,2025-10-29T20:00:00Z,58.6,42.408541679382324,83.19599952697754,51.26928474638197,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-30T00:00:00+04:00,2025-10-31T00:00:00+04:00,2025-10-29T20:00:00Z,2025-10-30T20:00:00Z,49.6,43.478361299302854,61.79663870069715,47.824278110928006,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-10-31T00:00:00+04:00,2025-11-01T00:00:00+04:00,2025-10-30T20:00:00Z,2025-10-31T20:00:00Z,46.4,40.13902770148383,53.03131940629746,46.18264576594035,24,24,100.0,100.0
3099020,Dubai Motor City,Asia/Dubai,AE,10877520,pm25 µg/m³,pm25,pm25,µg/m³,1day,2025-11-01T00:00:00+04:00,2025-11-02T00:00:00+04:00,2025-10-31T20:00:00Z,2025-11-01T20:00:00Z,41.6,34.97940260039436,48.65254154205323,40.22364549636841,24,24,100.0,100.0
